disease_id,disease_name,drug_id,drug_name,overlap_score
C0002395,alzheimer's disease,CHEMBL403,sulbactam,0.0
C0002395,alzheimer's disease,CHEMBL6,indomethacin,0.0
C0002395,alzheimer's disease,CHEMBL5,nalidixic acid,0.0
C0002395,alzheimer's disease,CHEMBL4,ofloxacin,0.0
C0002395,alzheimer's disease,CHEMBL417,epirubicin,0.0
C0002395,alzheimer's disease,CHEMBL20,acetazolamide,0.0
C0002395,alzheimer's disease,CHEMBL35,furosemide,0.0
C0002395,alzheimer's disease,CHEMBL419,mafenide,0.0
C0002395,alzheimer's disease,CHEMBL435,hydrochlorothiazide,0.0
C0002395,alzheimer's disease,CHEMBL434,isoproterenol,0.0
C0002395,alzheimer's disease,CHEMBL433,valproate sodium,0.0
C0002395,alzheimer's disease,CHEMBL431,spirapril,0.0
C0002395,alzheimer's disease,CHEMBL430,gemifloxacin,0.0
C0002395,alzheimer's disease,CHEMBL33,levofloxacin anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL32,moxifloxacin,0.0
C0002395,alzheimer's disease,CHEMBL429,labetalol,0.0
C0002395,alzheimer's disease,CHEMBL31,gatifloxacin,0.0
C0002395,alzheimer's disease,CHEMBL30,cimetidine,0.0
C0002395,alzheimer's disease,CHEMBL428,trovafloxacin,0.0
C0002395,alzheimer's disease,CHEMBL29,penicillin g,0.0
C0002395,alzheimer's disease,CHEMBL427,mechlorethamine,0.0
C0002395,alzheimer's disease,CHEMBL6995,practolol,0.0
C0002395,alzheimer's disease,CHEMBL27,propranolol,0.0
C0002395,alzheimer's disease,CHEMBL425,olsalazine,0.0
C0002395,alzheimer's disease,CHEMBL423,betaxolol,0.0
C0002395,alzheimer's disease,CHEMBL422,trifluoperazine,0.0
C0002395,alzheimer's disease,CHEMBL25,aspirin,0.0
C0002395,alzheimer's disease,CHEMBL24,atenolol,0.0
C0002395,alzheimer's disease,CHEMBL23,diltiazem,0.0
C0002395,alzheimer's disease,CHEMBL6466,coumarin,0.0
C0002395,alzheimer's disease,CHEMBL421,sulfasalazine,0.0
C0002395,alzheimer's disease,CHEMBL6966,verapamil,0.0
C0002395,alzheimer's disease,CHEMBL22,trimethoprim,0.0
C0002395,alzheimer's disease,CHEMBL420,guanabenz,0.0
C0002395,alzheimer's disease,CHEMBL21,sulfanilamide,0.0
C0002395,alzheimer's disease,CHEMBL480,lansoprazole,0.0
C0002395,alzheimer's disease,CHEMBL70,morphine,0.0
C0002395,alzheimer's disease,CHEMBL580,lorazepam,0.0
C0002395,alzheimer's disease,CHEMBL546,oxprenolol,0.0
C0002395,alzheimer's disease,CHEMBL109,valproic acid,0.0
C0002395,alzheimer's disease,CHEMBL108,carbamazepine,0.0
C0002395,alzheimer's disease,CHEMBL554,lapatinib,0.0
C0002395,alzheimer's disease,CHEMBL553,erlotinib,0.0
C0002395,alzheimer's disease,CHEMBL107,colchicine,0.0
C0002395,alzheimer's disease,CHEMBL550,pilocarpine,0.0
C0002395,alzheimer's disease,CHEMBL549,citalopram,0.0
C0002395,alzheimer's disease,CHEMBL14370,reboxetine,0.0
C0002395,alzheimer's disease,CHEMBL278020,neostigmine,0.0
C0002395,alzheimer's disease,CHEMBL548,dinoprostone,0.0
C0002395,alzheimer's disease,CHEMBL14376,iloperidone,0.0
C0002395,alzheimer's disease,CHEMBL547,isotretinoin,0.0
C0002395,alzheimer's disease,CHEMBL106,fluconazole,0.0
C0002395,alzheimer's disease,CHEMBL545,alcohol,0.0
C0002395,alzheimer's disease,CHEMBL485,codeine,0.0
C0002395,alzheimer's disease,CHEMBL105,mitomycin,0.0
C0002395,alzheimer's disease,CHEMBL104,clotrimazole,0.0
C0002395,alzheimer's disease,CHEMBL544,mequinol,0.0
C0002395,alzheimer's disease,CHEMBL14060,phenol,0.0
C0002395,alzheimer's disease,CHEMBL539,acetic acid,0.0
C0002395,alzheimer's disease,CHEMBL537,hydroquinone,0.0
C0002395,alzheimer's disease,CHEMBL535,sunitinib,0.0
C0002395,alzheimer's disease,CHEMBL534,ketotifen,0.0
C0002395,alzheimer's disease,CHEMBL103,progesterone,0.0
C0002395,alzheimer's disease,CHEMBL533,ibutilide,0.0
C0002395,alzheimer's disease,CHEMBL532,erythromycin,0.0
C0002395,alzheimer's disease,CHEMBL531,pergolide,0.0
C0002395,alzheimer's disease,CHEMBL530,amdinocillin,0.0
C0002395,alzheimer's disease,CHEMBL277100,temafloxacin,0.0
C0002395,alzheimer's disease,CHEMBL110,benznidazole,0.0
C0002395,alzheimer's disease,CHEMBL556,deferoxamine,0.0
C0002395,alzheimer's disease,CHEMBL558,mexiletine,0.0
C0002395,alzheimer's disease,CHEMBL578,enalapril,0.0
C0002395,alzheimer's disease,CHEMBL577,enalaprilat anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL16080,trichloroethane,0.0
C0002395,alzheimer's disease,CHEMBL575,methicillin,0.0
C0002395,alzheimer's disease,CHEMBL573,niacin,0.0
C0002395,alzheimer's disease,CHEMBL15891,lindane,0.0
C0002395,alzheimer's disease,CHEMBL15870,indoprofen,0.0
C0002395,alzheimer's disease,CHEMBL572,nitrofurantoin,0.0
C0002395,alzheimer's disease,CHEMBL571,ketoprofen,0.0
C0002395,alzheimer's disease,CHEMBL570,triflupromazine,0.0
C0002395,alzheimer's disease,CHEMBL569,procaine,0.0
C0002395,alzheimer's disease,CHEMBL276520,indalpine,0.0
C0002395,alzheimer's disease,CHEMBL15677,fenclofenac,0.0
C0002395,alzheimer's disease,CHEMBL15770,sulindac,0.0
C0002395,alzheimer's disease,CHEMBL568,oxazepam,0.0
C0002395,alzheimer's disease,CHEMBL567,perphenazine,0.0
C0002395,alzheimer's disease,CHEMBL16073,phenacetin,0.0
C0002395,alzheimer's disease,CHEMBL113,caffeine,0.0
C0002395,alzheimer's disease,CHEMBL112,acetaminophen,0.0
C0002395,alzheimer's disease,CHEMBL565,clofibrate,0.0
C0002395,alzheimer's disease,CHEMBL564,promazine,0.0
C0002395,alzheimer's disease,CHEMBL563,flurbiprofen,0.0
C0002395,alzheimer's disease,CHEMBL562,griseofulvin,0.0
C0002395,alzheimer's disease,CHEMBL561,lomefloxacin,0.0
C0002395,alzheimer's disease,CHEMBL273575,nomifensine,0.0
C0002395,alzheimer's disease,CHEMBL111,rimonabant,0.0
C0002395,alzheimer's disease,CHEMBL559,dextrothyroxine,0.0
C0002395,alzheimer's disease,CHEMBL529,azithromycin,0.0
C0002395,alzheimer's disease,CHEMBL101,phenylbutazone,0.0
C0002395,alzheimer's disease,CHEMBL528,ceftizoxime,0.0
C0002395,alzheimer's disease,CHEMBL276832,hydralazine,0.0
C0002395,alzheimer's disease,CHEMBL500,pindolol,0.0
C0002395,alzheimer's disease,CHEMBL499,timolol,0.0
C0002395,alzheimer's disease,CHEMBL498,chlorpropamide,0.0
C0002395,alzheimer's disease,CHEMBL88,cyclophosphamide anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL10878,agomelatine,0.0
C0002395,alzheimer's disease,CHEMBL497,clioquinol,0.0
C0002395,alzheimer's disease,CHEMBL496,hexachlorophene,0.0
C0002395,alzheimer's disease,CHEMBL495,alprostadil,0.0
C0002395,alzheimer's disease,CHEMBL428647,paclitaxel,0.0
C0002395,alzheimer's disease,CHEMBL86,metoclopramide,0.0
C0002395,alzheimer's disease,CHEMBL428880,cromolyn,0.0
C0002395,alzheimer's disease,CHEMBL85,risperidone,0.0
C0002395,alzheimer's disease,CHEMBL84,topotecan,0.0
C0002395,alzheimer's disease,CHEMBL494,iloprost,0.0
C0002395,alzheimer's disease,CHEMBL493,bromocriptine,0.0
C0002395,alzheimer's disease,CHEMBL83,tamoxifen,0.0
C0002395,alzheimer's disease,CHEMBL81,raloxifene,0.0
C0002395,alzheimer's disease,CHEMBL80,naloxone,0.0
C0002395,alzheimer's disease,CHEMBL492,etidocaine,0.0
C0002395,alzheimer's disease,CHEMBL79,lidocaine,0.0
C0002395,alzheimer's disease,CHEMBL416146,etoricoxib,0.0
C0002395,alzheimer's disease,CHEMBL490,paroxetine,0.0
C0002395,alzheimer's disease,CHEMBL76,chloroquine,0.0
C0002395,alzheimer's disease,CHEMBL74,cromolyn sodium,0.0
C0002395,alzheimer's disease,CHEMBL488,aminoglutethimide,0.0
C0002395,alzheimer's disease,CHEMBL72,desipramine,0.0
C0002395,alzheimer's disease,CHEMBL71,chlorpromazine,0.0
C0002395,alzheimer's disease,CHEMBL11359,cisplatin,0.0
C0002395,alzheimer's disease,CHEMBL501,amphetamine sulfate,0.0
C0002395,alzheimer's disease,CHEMBL527,piroxicam,0.0
C0002395,alzheimer's disease,CHEMBL267345,amphotericin b,0.0
C0002395,alzheimer's disease,CHEMBL526,propofol,0.0
C0002395,alzheimer's disease,CHEMBL524,methoxamine,0.0
C0002395,alzheimer's disease,CHEMBL13280,flunitrazepam,0.0
C0002395,alzheimer's disease,CHEMBL13376,clometacin,0.0
C0002395,alzheimer's disease,CHEMBL521,ibuprofen,0.0
C0002395,alzheimer's disease,CHEMBL98,vorinostat,0.0
C0002395,alzheimer's disease,CHEMBL517,disopyramide,0.0
C0002395,alzheimer's disease,CHEMBL12856,inamrinone,0.0
C0002395,alzheimer's disease,CHEMBL516,cyproheptadine,0.0
C0002395,alzheimer's disease,CHEMBL515,chlorambucil,0.0
C0002395,alzheimer's disease,CHEMBL514,lomustine,0.0
C0002395,alzheimer's disease,CHEMBL513,carmustine,0.0
C0002395,alzheimer's disease,CHEMBL12713,sertindole,0.0
C0002395,alzheimer's disease,CHEMBL511,pyrilamine,0.0
C0002395,alzheimer's disease,CHEMBL509,meclofenamic acid,0.0
C0002395,alzheimer's disease,CHEMBL506,primaquine,0.0
C0002395,alzheimer's disease,CHEMBL505,chlorpheniramine,0.0
C0002395,alzheimer's disease,CHEMBL504,dimethyl sulfoxide,0.0
C0002395,alzheimer's disease,CHEMBL269644,acetanilide,0.0
C0002395,alzheimer's disease,CHEMBL11662,ozagrel,0.0
C0002395,alzheimer's disease,CHEMBL503,lovastatin,0.0
C0002395,alzheimer's disease,CHEMBL502,donepezil,0.0
C0002395,alzheimer's disease,CHEMBL95,tacrine,0.0
C0002395,alzheimer's disease,CHEMBL93,zileuton,0.0
C0002395,alzheimer's disease,CHEMBL92,docetaxel anhydrous,0.0
C0002395,alzheimer's disease,CHEMBL91,miconazole,0.0
C0002395,alzheimer's disease,CHEMBL90,histamine,0.0
C0002395,alzheimer's disease,CHEMBL832,sulfinpyrazone,0.0
C0006142,breast cancer,CHEMBL2,prazosin,0.0
C0006142,breast cancer,CHEMBL288470,aminopyrine,0.0
C0006142,breast cancer,CHEMBL130,chloramphenicol,0.0
C0006142,breast cancer,CHEMBL651,methadone,0.0
C0006142,breast cancer,CHEMBL650,methylprednisolone,0.0
C0006142,breast cancer,CHEMBL434394,nebivolol,0.0
C0006142,breast cancer,CHEMBL648,cyclizine,0.0
C0006142,breast cancer,CHEMBL647,apraclonidine,0.0
C0006142,breast cancer,CHEMBL646,triazolam,0.0
C0006142,breast cancer,CHEMBL645,bisoprolol,0.0
C0006142,breast cancer,CHEMBL644,trimipramine,0.0
C0006142,breast cancer,CHEMBL131,prednisolone,0.0
C0006142,breast cancer,CHEMBL643,promethazine,0.0
C0006142,breast cancer,CHEMBL642,acebutolol,0.0
C0006142,breast cancer,CHEMBL641,atomoxetine,0.0
C0006142,breast cancer,CHEMBL640,procainamide,0.0
C0006142,breast cancer,CHEMBL639,azelastine,0.0
C0006142,breast cancer,CHEMBL689,mannitol,0.0
C0006142,breast cancer,CHEMBL638,voriconazole,0.0
C0006142,breast cancer,CHEMBL129,zidovudine,0.0
C0006142,breast cancer,CHEMBL637,venlafaxine,0.0
C0006142,breast cancer,CHEMBL636,rivastigmine,0.0
C0006142,breast cancer,CHEMBL635,prednisone,0.0
C0006142,breast cancer,CHEMBL634,alfentanil,0.0
C0006142,breast cancer,CHEMBL633,amiodarone,0.0
C0006142,breast cancer,CHEMBL632,betamethasone,0.0
C0006142,breast cancer,CHEMBL631,propafenone,0.0
C0006142,breast cancer,CHEMBL128,sumatriptan,0.0
C0006142,breast cancer,CHEMBL24944,tribromsalan,0.0
C0006142,breast cancer,CHEMBL21869,dibromsalan,0.0
C0006142,breast cancer,CHEMBL629,amitriptyline,0.0
C0006142,breast cancer,CHEMBL652,flecainide,0.0
C0006142,breast cancer,CHEMBL134,clonidine,0.0
C0006142,breast cancer,CHEMBL654,mirtazapine,0.0
C0006142,breast cancer,CHEMBL655,midazolam,0.0
C0006142,breast cancer,CHEMBL686,mefenamic acid,0.0
C0006142,breast cancer,CHEMBL139,diclofenac,0.0
C0006142,breast cancer,CHEMBL685,mebendazole,0.0
C0006142,breast cancer,CHEMBL684,diethylcarbamazine,0.0
C0006142,breast cancer,CHEMBL682,amodiaquine,0.0
C0006142,breast cancer,CHEMBL681,etomidate,0.0
C0006142,breast cancer,CHEMBL680,cefaclor anhydrous,0.0
C0006142,breast cancer,CHEMBL679,epinephrine,0.0
C0006142,breast cancer,CHEMBL677,levonordefrin,0.0
C0006142,breast cancer,CHEMBL675,alendronate sodium,0.0
C0006142,breast cancer,CHEMBL673,pargyline,0.0
C0006142,breast cancer,CHEMBL672,fenofibrate,0.0
C0006142,breast cancer,CHEMBL671,thiotepa,0.0
C0006142,breast cancer,CHEMBL669,cyclobenzaprine,0.0
C0006142,breast cancer,CHEMBL668,protriptyline,0.0
C0006142,breast cancer,CHEMBL137,metronidazole,0.0
C0006142,breast cancer,CHEMBL667,acetylcholine,0.0
C0006142,breast cancer,CHEMBL666,foscarnet,0.0
C0006142,breast cancer,CHEMBL21731,maprotiline,0.0
C0006142,breast cancer,CHEMBL661,alprazolam,0.0
C0006142,breast cancer,CHEMBL660,amantadine,0.0
C0006142,breast cancer,CHEMBL659,galantamine,0.0
C0006142,breast cancer,CHEMBL658,sufentanil,0.0
C0006142,breast cancer,CHEMBL657,diphenhydramine,0.0
C0006142,breast cancer,CHEMBL135,estradiol,0.0
C0006142,breast cancer,CHEMBL656,oxycodone,0.0
C0006142,breast cancer,CHEMBL22242,remoxipride,0.0
C0006142,breast cancer,CHEMBL628,pentoxifylline,0.0
C0006142,breast cancer,CHEMBL626,naftifine,0.0
C0006142,breast cancer,CHEMBL21536,xanomeline,0.0
C0006142,breast cancer,CHEMBL276568,"cefprozil anhydrous, (e)-",0.0
C0006142,breast cancer,CHEMBL19019,naltrexone,0.0
C0006142,breast cancer,CHEMBL602,cysteamine,0.0
C0006142,breast cancer,CHEMBL601,aminolevulinic acid,0.0
C0006142,breast cancer,CHEMBL600,acetylcysteine,0.0
C0006142,breast cancer,CHEMBL599,meloxicam,0.0
C0006142,breast cancer,CHEMBL18116,toloxatone,0.0
C0006142,breast cancer,CHEMBL18442,plerixafor,0.0
C0006142,breast cancer,CHEMBL597,phentolamine,0.0
C0006142,breast cancer,CHEMBL17860,lofexidine,0.0
C0006142,breast cancer,CHEMBL17879,maralixibat chloride,0.0
C0006142,breast cancer,CHEMBL121,rosiglitazone,0.0
C0006142,breast cancer,CHEMBL596,fentanyl,0.0
C0006142,breast cancer,CHEMBL595,pioglitazone,0.0
C0006142,breast cancer,CHEMBL594,emedastine,0.0
C0006142,breast cancer,CHEMBL593,delavirdine,0.0
C0006142,breast cancer,CHEMBL592,levorphanol,0.0
C0006142,breast cancer,CHEMBL17157,terfenadine,0.0
C0006142,breast cancer,CHEMBL591,ethchlorvynol,0.0
C0006142,breast cancer,CHEMBL590,menadione,0.0
C0006142,breast cancer,CHEMBL589,ropinirole,0.0
C0006142,breast cancer,CHEMBL588,fenoldopam,0.0
C0006142,breast cancer,CHEMBL119,trimetrexate,0.0
C0006142,breast cancer,CHEMBL118,celecoxib,0.0
C0006142,breast cancer,CHEMBL16476,pronetalol,0.0
C0006142,breast cancer,CHEMBL585,triamterene,0.0
C0006142,breast cancer,CHEMBL116,amprenavir,0.0
C0006142,breast cancer,CHEMBL584,nelfinavir,0.0
C0006142,breast cancer,CHEMBL603,zafirlukast,0.0
C0006142,breast cancer,CHEMBL122,rofecoxib,0.0
C0006142,breast cancer,CHEMBL625,thiabendazole,0.0
C0006142,breast cancer,CHEMBL19236,moxonidine,0.0
C0006142,breast cancer,CHEMBL623,nefazodone,0.0
C0006142,breast cancer,CHEMBL21333,pranlukast,0.0
C0006142,breast cancer,CHEMBL622,etodolac,0.0
C0006142,breast cancer,CHEMBL621,trazodone,0.0
C0006142,breast cancer,CHEMBL127,meropenem,0.0
C0006142,breast cancer,CHEMBL620,clidinium,0.0
C0006142,breast cancer,CHEMBL126,linezolid,0.0
C0006142,breast cancer,CHEMBL125,miltefosine,0.0
C0006142,breast cancer,CHEMBL617,cephalothin,0.0
C0006142,breast cancer,CHEMBL615,penicillin v,0.0
C0006142,breast cancer,CHEMBL282042,saquinavir mesylate,0.0
C0006142,breast cancer,CHEMBL19449,ibudilast,0.0
C0006142,breast cancer,CHEMBL614,pyrazinamide,0.0
C0006142,breast cancer,CHEMBL282724,sitaxentan,0.0
C0006142,breast cancer,CHEMBL612,dextroamphetamine,0.0
C0006142,breast cancer,CHEMBL19393,levamfetamine,0.0
C0006142,breast cancer,CHEMBL611,terazosin,0.0
C0006142,breast cancer,CHEMBL19490,zomepirac,0.0
C0006142,breast cancer,CHEMBL609,trientine,0.0
C0006142,breast cancer,CHEMBL19299,loxoprofen,0.0
C0006142,breast cancer,CHEMBL608,probucol,0.0
C0006142,breast cancer,CHEMBL282052,methaqualone,0.0
C0006142,breast cancer,CHEMBL607,meperidine,0.0
C0006142,breast cancer,CHEMBL278623,macimorelin,0.0
C0006142,breast cancer,CHEMBL606,misoprostol,0.0
C0006142,breast cancer,CHEMBL605,procainamide hydrochloride,0.0
C0006142,breast cancer,CHEMBL604,cupric sulfate,0.0
C0006142,breast cancer,CHEMBL688,fentanyl citrate,0.0
C0006142,breast cancer,CHEMBL690,pravastatin sodium,0.0
C0006142,breast cancer,CHEMBL114,saquinavir,0.0
C0006142,breast cancer,CHEMBL787,montelukast,0.0
C0006142,breast cancer,CHEMBL154,naproxen,0.0
C0006142,breast cancer,CHEMBL802,minoxidil,0.0
C0006142,breast cancer,CHEMBL799,cilostazol,0.0
C0006142,breast cancer,CHEMBL284092,gepirone,0.0
C0006142,breast cancer,CHEMBL34259,methotrexate,0.0
C0006142,breast cancer,CHEMBL797,phensuximide,0.0
C0006142,breast cancer,CHEMBL285674,estazolam,0.0
C0006142,breast cancer,CHEMBL796,methylphenidate,0.0
C0006142,breast cancer,CHEMBL32800,fenoterol,0.0
C0006142,breast cancer,CHEMBL790,chlorhexidine,0.0
C0006142,breast cancer,CHEMBL152,cidofovir anhydrous,0.0
C0006142,breast cancer,CHEMBL36506,novobiocin,0.0
C0006142,breast cancer,CHEMBL788,idoxuridine,0.0
C0006142,breast cancer,CHEMBL786,tamoxifen citrate,0.0
C0006142,breast cancer,CHEMBL24072,prenylamine,0.0
C0006142,breast cancer,CHEMBL32479,brotizolam,0.0
C0006142,breast cancer,CHEMBL783,nateglinide,0.0
C0006142,breast cancer,CHEMBL782,tolbutamide,0.0
C0006142,breast cancer,CHEMBL290106,bithionol,0.0
C0006142,breast cancer,CHEMBL781,mazindol,0.0
C0006142,breast cancer,CHEMBL780,pentetic acid,0.0
C0006142,breast cancer,CHEMBL33986,butorphanol,0.0
C0006142,breast cancer,CHEMBL779,tadalafil,0.0
C0006142,breast cancer,CHEMBL778,dexmedetomidine,0.0
C0006142,breast cancer,CHEMBL777,clavulanic acid,0.0
C0006142,breast cancer,CHEMBL776,metaproterenol,0.0
C0006142,breast cancer,CHEMBL773,glycine,0.0
C0006142,breast cancer,CHEMBL772,reserpine,0.0
C0006142,breast cancer,CHEMBL416956,mefloquine,0.0
C0006142,breast cancer,CHEMBL803,cytarabine,0.0
C0006142,breast cancer,CHEMBL806,flutamide,0.0
C0006142,breast cancer,CHEMBL807,memantine,0.0
C0006142,breast cancer,CHEMBL832,sulfinpyrazone,0.0
C0006142,breast cancer,CHEMBL831,loxapine,0.0
C0006142,breast cancer,CHEMBL830,eflornithine,0.0
C0006142,breast cancer,CHEMBL43128,primaquine phosphate,0.0
C0006142,breast cancer,CHEMBL829,methylpromazine,0.0
C0006142,breast cancer,CHEMBL827,dexmethylphenidate,0.0
C0006142,breast cancer,CHEMBL826,enoxacin,0.0
C0006142,breast cancer,CHEMBL822,terbinafine,0.0
C0006142,breast cancer,CHEMBL821,guanidine,0.0
C0006142,breast cancer,CHEMBL820,busulfan,0.0
C0006142,breast cancer,CHEMBL290960,nifurtimox,0.0
C0006142,breast cancer,CHEMBL819,oxacillin,0.0
C0006142,breast cancer,CHEMBL818,iobenguane,0.0
C0006142,breast cancer,CHEMBL817,tolazamide,0.0
C0006142,breast cancer,CHEMBL38827,lumefantrine,0.0
C0006142,breast cancer,CHEMBL39736,buformin,0.0
C0006142,breast cancer,CHEMBL815,dinoprost,0.0
C0006142,breast cancer,CHEMBL441738,afamelanotide,0.0
C0006142,breast cancer,CHEMBL814,fluvoxamine,0.0
C0006142,breast cancer,CHEMBL289469,granisetron,0.0
C0006142,breast cancer,CHEMBL813,eprosartan,0.0
C0006142,breast cancer,CHEMBL812,pyridostigmine bromide,0.0
C0006142,breast cancer,CHEMBL37744,zimeldine,0.0
C0006142,breast cancer,CHEMBL811,brompheniramine,0.0
C0006142,breast cancer,CHEMBL810,temozolomide,0.0
C0006142,breast cancer,CHEMBL809,sertraline,0.0
C0006142,breast cancer,CHEMBL808,econazole,0.0
C0006142,breast cancer,CHEMBL148,imipenem anhydrous,0.0
C0006142,breast cancer,CHEMBL771,cycloserine,0.0
C0006142,breast cancer,CHEMBL770,tolazoline,0.0
C0006142,breast cancer,CHEMBL715,olanzapine,0.0
C0006142,breast cancer,CHEMBL141,lamivudine,0.0
C0006142,breast cancer,CHEMBL713,entecavir anhydrous,0.0
C0006142,breast cancer,CHEMBL712,anisindione,0.0
C0006142,breast cancer,CHEMBL711,phenindione,0.0
C0006142,breast cancer,CHEMBL710,finasteride,0.0
C0006142,breast cancer,CHEMBL709,alfuzosin,0.0
C0006142,breast cancer,CHEMBL708,ziprasidone,0.0
C0006142,breast cancer,CHEMBL25202,tamibarotene,0.0
C0006142,breast cancer,CHEMBL278819,minaprine,0.0
C0006142,breast cancer,CHEMBL24828,vandetanib,0.0
C0006142,breast cancer,CHEMBL707,doxazosin,0.0
C0006142,breast cancer,CHEMBL282468,choline chloride,0.0
C0006142,breast cancer,CHEMBL24778,silodosin,0.0
C0006142,breast cancer,CHEMBL706,cetyl alcohol,0.0
C0006142,breast cancer,CHEMBL705,alitretinoin,0.0
C0006142,breast cancer,CHEMBL704,mesalamine,0.0
C0006142,breast cancer,CHEMBL703,suxamethonium,0.0
C0006142,breast cancer,CHEMBL702,piperacillin,0.0
C0006142,breast cancer,CHEMBL701,baclofen,0.0
C0006142,breast cancer,CHEMBL700,sulfapyridine,0.0
C0006142,breast cancer,CHEMBL698,tetracaine,0.0
C0006142,breast cancer,CHEMBL697,methsuximide,0.0
C0006142,breast cancer,CHEMBL696,ethosuximide,0.0
C0006142,breast cancer,CHEMBL695,trimethadione,0.0
C0006142,breast cancer,CHEMBL692,glycerin,0.0
C0006142,breast cancer,CHEMBL284348,dalfampridine,0.0
C0006142,breast cancer,CHEMBL691,ethinyl estradiol,0.0
C0006142,breast cancer,CHEMBL714,albuterol,0.0
C0006142,breast cancer,CHEMBL716,quetiapine,0.0
C0006142,breast cancer,CHEMBL768,esmolol,0.0
C0006142,breast cancer,CHEMBL717,medroxyprogesterone acetate,0.0
C0006142,breast cancer,CHEMBL766,cilastatin,0.0
C0006142,breast cancer,CHEMBL765,guanethidine,0.0
C0006142,breast cancer,CHEMBL762,oxymetazoline,0.0
C0006142,breast cancer,CHEMBL761,naphazoline,0.0
C0006142,breast cancer,CHEMBL760,anagrelide,0.0
C0006142,breast cancer,CHEMBL754,foscarnet sodium,0.0
C0006142,breast cancer,CHEMBL753,phenoxybenzamine,0.0
C0006142,breast cancer,CHEMBL752,adenosine phosphate,0.0
C0006142,breast cancer,CHEMBL750,zonisamide,0.0
C0006142,breast cancer,CHEMBL748,pralidoxime chloride,0.0
C0006142,breast cancer,CHEMBL746,nedocromil,0.0
C0006142,breast cancer,CHEMBL744,riluzole,0.0
C0006142,breast cancer,CHEMBL742,ketamine,0.0
C0006142,breast cancer,CHEMBL741,lamotrigine,0.0
C0006142,breast cancer,CHEMBL30219,methohexital sodium,0.0
C0006142,breast cancer,CHEMBL738,thiopental sodium,0.0
C0006142,breast cancer,CHEMBL734,acetohydroxamic acid,0.0
C0006142,breast cancer,CHEMBL730,nitroglycerin,0.0
C0006142,breast cancer,CHEMBL729,lopinavir,0.0
C0006142,breast cancer,CHEMBL728,prochlorperazine,0.0
C0006142,breast cancer,CHEMBL27193,dilevalol,0.0
C0006142,breast cancer,CHEMBL727,thioguanine,0.0
C0006142,breast cancer,CHEMBL726,fluphenazine,0.0
C0006142,breast cancer,CHEMBL723,carvedilol,0.0
C0006142,breast cancer,CHEMBL28318,propyphenazone,0.0
C0006142,breast cancer,CHEMBL720,benzyl alcohol,0.0
C0006142,breast cancer,CHEMBL719,mupirocin,0.0
C0006142,breast cancer,CHEMBL115,indinavir anhydrous,0.0
C0006142,breast cancer,CHEMBL583,grepafloxacin,0.0
C0006142,breast cancer,CHEMBL3,nicotine,0.0
C0006142,breast cancer,CHEMBL447,secobarbital,0.0
C0006142,breast cancer,CHEMBL454,butalbital,0.0
C0006142,breast cancer,CHEMBL268869,sulfamethoxypyridazine,0.0
C0006142,breast cancer,CHEMBL453,sulfisoxazole,0.0
C0006142,breast cancer,CHEMBL452,clonazepam,0.0
C0006142,breast cancer,CHEMBL266349,melagatran,0.0
C0006142,breast cancer,CHEMBL451,chlordiazepoxide,0.0
C0006142,breast cancer,CHEMBL450,metharbital,0.0
C0006142,breast cancer,CHEMBL7863,aprobarbital,0.0
C0006142,breast cancer,CHEMBL449,butabarbital,0.0
C0006142,breast cancer,CHEMBL7728,hexobarbital,0.0
C0006142,breast cancer,CHEMBL267894,amobarbital,0.0
C0006142,breast cancer,CHEMBL7568,quinacrine,0.0
C0006142,breast cancer,CHEMBL448,pentobarbital,0.0
C0006142,breast cancer,CHEMBL446,sulfamethazine,0.0
C0006142,breast cancer,CHEMBL70,morphine,0.0
C0006142,breast cancer,CHEMBL445,nortriptyline,0.0
C0006142,breast cancer,CHEMBL42,clozapine,0.0
C0006142,breast cancer,CHEMBL443,sulfamethoxazole,0.0
C0006142,breast cancer,CHEMBL41,fluoxetine,0.0
C0006142,breast cancer,CHEMBL40,phenobarbital,0.0
C0006142,breast cancer,CHEMBL7413,methohexital,0.0
C0006142,breast cancer,CHEMBL38,tretinoin,0.0
C0006142,breast cancer,CHEMBL442,ergotamine,0.0
C0006142,breast cancer,CHEMBL268164,cyclobarbital,0.0
C0006142,breast cancer,CHEMBL441,thiopental,0.0
C0006142,breast cancer,CHEMBL440,thiamylal,0.0
C0006142,breast cancer,CHEMBL439,sulfadiazine,0.0
C0006142,breast cancer,CHEMBL438,sulfamerazine,0.0
C0006142,breast cancer,CHEMBL455,sulfacetamide,0.0
C0006142,breast cancer,CHEMBL43,amsacrine,0.0
C0006142,breast cancer,CHEMBL456,ethacrynic acid,0.0
C0006142,breast cancer,CHEMBL267744,ticrynafen,0.0
C0006142,breast cancer,CHEMBL480,lansoprazole,0.0
C0006142,breast cancer,CHEMBL479,thioridazine,0.0
C0006142,breast cancer,CHEMBL477,adenosine,0.0
C0006142,breast cancer,CHEMBL476,dacarbazine,0.0
C0006142,breast cancer,CHEMBL473,dofetilide,0.0
C0006142,breast cancer,CHEMBL9225,hexestrol,0.0
C0006142,breast cancer,CHEMBL471,sotalol,0.0
